"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a1","a12","a1a","a1c","a7","a7a","a7b","a11","a7c","a9","a20y","a20m","a20d","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","ASCn3","ASCn4","ASCn5","ASCn5b","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","ASCd5","ASCd6","ASCd7","ASCd8","ASCd9a","ASCd9b","ASCd9d","ASCd9e","ASCd9c","ASCd9f","ASCd14","ASCd15","ASCd16","ASCd17","ASCd18a","ASCd18b","ASCd18d","ASCd18e","ASCd18c","ASCd18f","d30a","d30b","ASCr1","ASCr2","ASCr7","ASCr8","ASCr111","ASCr112","ASCr11","e1","e2b","e6","e11","ASCe12","ASCe12x","ASCe13","ASCe14","e30","h1","h2","ASCh2","h3x","h4x","h5","h6x","h7x","h8","h9","ASCh10a","ASCh10b","ASCh10c","ASCh10d","ASCh10e","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","k4","n5a","ASCn6","ASCn7","n5b","k5a","k5a1","k5bc","k5bc1","k5i","k5i1","k5e","k5e1","k5f","k5f1","k5hdj","k5hdj1","k4b","n5c","n5d","k6","k7","k8","k9","ASCk8","ASCk8x","ASCk9","k10","k11","ASCk13","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","ASCk17","ASCk18","ASCk19","k20a1","ASCk22","k21","k30","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","ASCj16","ASCj17","ASCj18","ASCj19","ASCj20a","ASCj20b","ASCj20c","ASCj20d","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","ASCn8","ASCn9","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
614929,2305,1,1,2,2,2,4,1,21,1,2,1,24,5,2017,9,58,6,1003,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",40,100,0,0,0,1,40,1996,6,1,1996,16,1,2,"",2,NA,NA,1,1,2,0,1,NA,2,NA,2,NA,NA,2,NA,NA,1,1,4,3,1,"Cardboard Boxes",2109,80,2.2e+09,"Two Billion Two Hundred Million",2.5e+09,1,50,1,50,100,0,0,NA,NA,NA,NA,NA,0,20,0,100,2,NA,NA,10,10,100,3,3,3,1,1,1,1,90,100,100,3,3,1,2,1,1,1,2,0,3,2,3,3,NA,NA,4,2,-4,2,1,3,"",1,1,3,2,NA,NA,"","",2,"","",2,NA,1,2,1,2,1,70,49,100,0,0,100,0,0,2,NA,NA,NA,NA,"",1,1,1,NA,2,NA,NA,0,60,90,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,2,2,2,1,20,1,2,2,2,NA,0,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,3,2,1,2,4,2,8,8,7,1,7,0,0,1,1,NA,0,NA,NA,100,1,NA,7,NA,1,4,3,2,6.6e+08,6.75e+08,2.2e+08,NA,2.1e+09,1,15,-9,1.5e+10,"Presidente",4,2,"",NA,NA,"",NA,NA,24,5,2017,11,15,1,1,1,NA,NA,2,1,1,0,8.99118614196777,22.7903614044189,31.3331508636475,18
614930,2311,1,2,1,1,1,3,1,22,1,1,2,23,5,2017,13,50,6,1007,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",99,100,0,0,0,1,99,1987,5,1,1987,30,1,2,"",2,NA,NA,1,0,NA,NA,0,NA,2,NA,2,NA,NA,2,NA,NA,1,1,-9,2,1,"Printing Services",2221,100,6e+09,"Six Billion",5e+09,1,15,1,40,100,0,0,NA,NA,NA,NA,NA,0,0,5,95,1,10,2,100,0,80,1,4,4,1,1,1,2,100,0,80,1,4,4,4,1,1,1,2,0,2,4,4,1,NA,NA,5,2,20,1,1,5,"",2,2,2,1,1,1,"New Plasticized Technologies","Plastic Goods Were Easier To Produce",1,"Digital Printing","Completely New",2,NA,2,2,2,2,1,80,48,100,0,0,100,0,0,1,90,2,NA,NA,"",2,1,NA,3e+06,2,NA,NA,2,70,80,40,30,0,30,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.1e+08,0,1,1,1,1,10,"",2,2017,4e+08,6,2,NA,NA,NA,NA,NA,NA,2,6e+08,2,1,NA,NA,1,NA,1,1,1,2,2,20,1,6,2,1,0,0,NA,2,NA,NA,2,NA,NA,1,3,2,2,1,1,2,2,2,1,2,1,2,0,35,40,12,23,0,0,12,0,15,NA,3,0,3,90,1,50,NA,50,NA,2,2,8,5e+08,2.4e+09,7.8e+07,NA,6e+09,1,15,-9,7e+08,"Administration Manager",10,1,"",NA,NA,"",NA,NA,23,5,2017,14,34,1,1,1,NA,NA,1,2,1,0,5.15921974182129,11.3188467025757,10.7006158828735,7
614931,2366,1,3,2,1,1,4,1,18,1,1,3,5,5,2017,14,34,6,1001,1,1,1,-9,1,2,NA,NA,2016,12,31,2,"",-9,100,0,0,0,1,-9,1997,-9,1,1997,20,2,2,"",2,NA,NA,1,-9,NA,NA,-9,NA,1,-9,2,NA,NA,2,NA,NA,1,1,4,2,1,"Sport Clothing For Women",1810,-9,-9,"",-9,1,10,7,NA,100,0,0,NA,NA,NA,NA,NA,0,0,95,5,1,8,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,0,2,3,4,4,NA,NA,4,2,-4,2,1,5,"",-9,-9,3,1,2,1,"Clothes For Each Season","Clothes Renewal",1,"Technology In Production Machinery","Before Used To Be Done By Hand",1,-9,2,2,1,2,2,-9,48,100,0,0,100,0,0,1,180,2,NA,NA,"",0,1,-9,NA,2,NA,NA,1,100,80,100,0,0,0,0,1,-9,NA,NA,-9,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,0,2,10,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,3,1,1,1,1,1,2,0,0,1,1,0,0,380,-9,-9,-9,-9,-9,-9,-9,-9,NA,0,NA,NA,-9,1,-9,NA,-9,NA,0,0,12,-9,-9,-9,NA,-9,-9,NA,-9,-9,"Accountant",6,2,"",NA,NA,"",NA,NA,5,5,2017,15,48,1,2,1,NA,NA,2,3,1,0,3.56239628791809,4.44023180007935,3.8957576751709,30
614932,2374,1,3,2,2,2,2,1,18,1,2,3,23,5,2017,13,49,6,1003,1,1,2,NA,NA,NA,NA,NA,2016,12,31,2,"",50,100,0,0,0,1,8,2014,50,1,2014,15,2,-6,"Iso 9000",2,NA,NA,1,3,1,0,5,NA,1,100,2,NA,NA,2,NA,NA,1,1,4,1,1,"Women´S Clothes",1810,100,2.26e+10,"Twenty-Two Billion Six Hundred Million",8.671e+09,3,NA,NA,NA,5,0,95,30,2,0,0,2015,0,0,10,90,2,NA,NA,100,10,99,3,5,5,2,4,3,3,100,100,70,3,5,5,3,1,2,3,3,3,3,2,4,2,2,NA,NA,3,NA,2,1,3,"",2,1,1,2,NA,NA,"","",2,"","",2,NA,1,2,2,2,1,85,44,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,2,NA,1,NA,10000000,2,90,90,40,60,0,0,0,1,5463939600,1,50,0,50,NA,0,NA,50,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,9,"",2,2016,14106062031,60,1,2,2,2,1,2,2.5e+10,1,1.01e+10,2,1,NA,NA,1,NA,1,2,1,3,1,30,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,3,1,2,1,1,1,2,2,2,1,2,2,1,370,50,200,170,170,30,0,150,3,NA,0,NA,NA,60,1,95,NA,0,NA,2,3,1,4.4e+09,8.8e+09,6.6e+08,NA,2e+10,3,NA,8406413727,840641372758050,"Finance And Commercial Manager",2,1,"",NA,NA,"",NA,NA,23,5,2017,15,9,1,1,1,NA,NA,2,3,1,0,3.56239628791809,4.44023180007935,3.8957576751709,30
614933,2376,2,1,2,2,2,4,1,51,3,2,1,2,5,2017,8,35,6,1007,1,1,2,NA,NA,NA,NA,NA,2016,12,31,2,"",99,100,0,0,0,2,NA,1992,-9,1,1992,40,2,2,"",2,NA,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,1,3,3,"Gloves",5131,15,1.1e+10,"Eleven Billion",1e+10,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,50,50,1,60,2,80,1,80,3,4,4,1,1,1,1,100,10,95,2,4,4,1,1,1,1,2,1,3,4,3,1,NA,NA,4,NA,NA,NA,1,5,"",1,1,2,1,1,1,"Aluminized Fabrics For Gloves And Clothes","Different Raw Material",1,"Preparation Of Orders","Prior Use Of A Different Method And Now Delivery Methods Are Quicker",2,NA,1,2,1,2,1,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,NA,1.1e+07,2,NA,NA,0,50,80,50,25,15,10,0,1,1.1e+08,2,NA,0,50,NA,15,NA,25,NA,0,NA,10,NA,0,NA,1,1.1e+08,0,1,1,1,1,7,"",2,2017,1.1e+09,12,2,NA,NA,NA,NA,NA,NA,4,-9,2,1,NA,NA,1,NA,1,2,1,0,1,3,1,3,1,1,0,0,NA,1,30,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,18,12,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,100,1,NA,NA,NA,NA,0,3,9,5.5e+08,NA,13750000,NA,NA,NA,NA,NA,NA,"General Manager",2,1,"",NA,NA,"",NA,NA,2,5,2017,9,15,1,1,1,NA,NA,2,1,2,0,6.35885381698608,27.3220520019531,55.7674560546875,20
614934,2378,2,1,2,2,2,4,1,60,3,2,3,10,7,2017,15,5,6,1006,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",70,100,0,0,0,1,70,1996,30,1,1996,35,1,1,"Iso 9000",2,NA,NA,1,1,0,50,NA,15000000,2,NA,2,NA,NA,NA,NA,NA,1,1,3,3,6,"Transportation",6021,100,-9,"",-9,1,30,1,5,100,0,0,NA,NA,NA,NA,NA,0,0,50,50,2,NA,NA,100,2,100,1,5,5,1,1,1,1,80,2,2,1,4,4,1,1,1,1,3,3,3,4,1,1,NA,NA,5,NA,NA,NA,1,5,"",2,2,1,2,NA,NA,"","",1,"Processes In The Way Of Working","New, Work Effectiveness And Work Execution Control",2,NA,2,2,2,2,2,NA,NA,80,20,0,80,20,0,2,NA,NA,NA,NA,"",0,1,-9,NA,2,NA,NA,0,40,90,100,0,0,0,0,1,-9,NA,NA,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,1,1,0,1,2,1,1,-9,-9,NA,1,1,1,2,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,2,2,150,100,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,50,2,NA,NA,NA,NA,2,4,9,4e+09,NA,-9,NA,NA,NA,NA,NA,NA,"Human Resources Manager",5,1,"",NA,NA,"",NA,NA,10,7,2017,15,47,2,4,1,NA,NA,2,1,2,0,6.35885381698608,27.3220520019531,55.7674560546875,20
614935,2389,1,2,1,1,1,3,1,18,1,1,2,5,4,2017,15,8,6,1005,1,1,2,NA,NA,NA,NA,NA,2016,12,31,2,"",33,100,0,0,0,2,NA,2000,25,1,2000,10,2,2,"",2,NA,NA,1,6,1,0,-9,NA,2,NA,2,NA,NA,-7,NA,NA,1,1,3,1,1,"Shirts Manufacturer",1810,100,2.5e+09,"Two Billion Five Hundred Million",2.32e+09,2,5,4,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,-9,0,0,3,2,2,1,1,2,1,75,75,100,2,3,3,1,1,1,1,0,0,2,2,4,4,NA,NA,5,1,3,2,1,5,"",2,1,2,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,80,46,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,NA,4e+06,2,NA,NA,0,50,0,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,0,2,-9,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,5,1,2,1,1,1,1,0,0,0,2,1,0,30,25,25,5,22,3,0,21,3,NA,0,NA,NA,20,2,NA,NA,NA,NA,0,0,8,-9,-9,-9,NA,-9,-9,NA,-9,-9,"Administration Manager",5,1,"",NA,NA,"",NA,NA,12,5,2017,9,8,1,1,3,-9,-9,1,2,1,0,5.15921974182129,11.3188467025757,10.7006158828735,7
614936,2412,1,3,2,2,2,4,1,24,1,2,3,30,3,2017,14,6,6,1003,1,1,2,NA,NA,NA,NA,NA,2016,12,31,1,"",50,50,50,0,0,2,NA,1975,-9,1,1975,5,1,1,"Iso 9001",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,2,2,1,"Pharmaceutical products",2423,30,-9,"",-9,1,10,1,10,100,0,0,NA,NA,NA,NA,NA,0,-9,50,50,2,NA,NA,90,85,80,2,4,4,3,1,3,4,95,40,75,2,5,4,2,2,3,3,3,3,2,2,3,4,NA,NA,3,2,-4,2,1,5,"",2,1,2,2,NA,NA,"","",2,"","",2,NA,1,2,1,1,1,35,48,100,0,0,100,0,0,2,NA,NA,NA,NA,"",1,2,NA,NA,2,NA,NA,2,-9,70,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,8,"",-9,2016,-9,-9,-9,NA,NA,NA,NA,NA,NA,1,-9,2,2,1,NA,NA,NA,NA,2,1,0,1,0,1,1,-9,2,NA,0,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,2,1,3,2,2,3,3,0,250,280,90,160,40,30,20,55,-9,NA,20,8,1,99,2,NA,NA,NA,NA,2,3,10,-9,-9,-9,NA,-9,2,8,-9,-9,"Plant Manager",9,2,"",NA,NA,"",NA,NA,30,3,2017,14,42,1,1,1,NA,NA,2,3,1,0,3.56239628791809,4.44023180007935,3.8957576751709,30
614937,2471,3,2,2,2,2,4,1,15,1,2,2,30,3,2017,8,45,6,1006,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",50,100,0,0,0,1,50,1990,10,1,1990,25,2,2,"",1,15,2,1,1,0,1,1,NA,1,100,2,NA,NA,2,NA,NA,1,1,3,3,1,"Starch",1532,30,1.5e+10,"Fifteen Billion",9e+09,1,20,2,NA,100,0,0,NA,NA,NA,NA,NA,0,0,40,60,1,20,2,50,80,95,2,5,5,1,3,1,1,90,80,95,2,5,5,3,1,1,1,1,2,3,1,1,1,NA,NA,5,2,6,2,1,4,"",1,2,3,1,1,1,"Importation Of Chocolate","Before Where Unflavored Chocolates",2,"","",1,2.5e+07,1,1,1,1,1,10,50,100,0,0,100,0,0,1,6,2,NA,NA,"",3,1,NA,1.2e+08,2,NA,NA,0,60,60,100,0,0,0,0,1,5e+08,2,NA,1e+09,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,3,"",2,2017,1e+09,-9,2,NA,NA,NA,NA,NA,NA,1,5e+08,2,2,1,NA,NA,NA,NA,2,1,1,1,60,1,2,2,2,NA,0,NA,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,30,25,14,16,0,1,13,1,5,NA,2,0,2,80,1,100,NA,0,NA,0,2,9,7.15e+08,1.2e+10,3e+07,NA,1.35e+10,1,-9,4.45e+08,-9,"Administration Manager",12,1,"",NA,NA,"",NA,NA,30,3,2017,9,33,1,1,1,NA,NA,2,2,3,0,2.77916717529297,4.78206634521484,5.08158397674561,28
614938,2481,3,2,1,1,1,3,1,45,3,1,2,13,6,2017,13,35,6,1003,1,1,2,NA,NA,NA,NA,NA,2016,12,31,2,"",50,100,0,0,0,1,25,2001,4,1,2001,40,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,2,2,4,"Aluminum Carpentry Interior Decoration",4540,60,8357612338,"Eight Billion Three Hundred Sixty Million",9474860048,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,20,80,2,NA,NA,10,10,90,3,3,1,1,1,1,1,50,100,95,2,2,1,1,1,1,1,3,2,2,2,3,2,1,2,NA,NA,NA,NA,1,5,"",1,1,3,2,NA,NA,"","",2,"","",2,NA,2,2,1,1,1,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",2,1,1,NA,2,NA,NA,1,50,50,50,0,0,50,0,1,56700000,1,100,113400000,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,2,1,2,1,2,2,2,NA,0,NA,2,NA,NA,2,NA,NA,1,2,1,1,1,2,1,1,1,3,2,2,3,3,20,18,NA,NA,NA,NA,NA,NA,NA,6,80,0,12,100,1,NA,NA,NA,NA,3,4,9,1558228053,NA,3e+07,NA,NA,NA,NA,NA,NA,"Commercial Manager",15,1,"",NA,NA,"",NA,NA,13,6,2017,14,35,1,1,1,NA,NA,1,2,3,0,3.59291982650757,8.97565269470215,9.03236675262451,11
614939,2483,2,3,2,2,2,3,1,52,2,2,3,27,3,2017,14,29,6,1003,1,1,2,NA,NA,NA,NA,NA,2016,12,31,2,"",50,100,0,0,0,1,-9,1982,25,1,1982,10,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,1,70,2,NA,NA,NA,NA,NA,1,1,3,2,2,"Furniture",5233,75,3.3e+09,"Three Billion Three Hundred Million",3.3e+09,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,80,20,2,NA,NA,10,70,80,2,2,4,1,1,1,1,70,80,90,1,5,4,1,1,1,1,0,2,2,3,3,1,NA,NA,5,NA,NA,NA,-9,5,"",2,2,2,1,2,1,"Kitchen Furniture","Alike",2,"","",2,NA,1,2,1,1,1,NA,NA,100,0,0,100,0,0,2,NA,NA,-9,NA,"",0,1,1,NA,2,NA,NA,0,80,75,100,0,0,0,0,1,2e+08,2,NA,2e+08,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,0,2,4,2,NA,NA,2,NA,NA,150000000,1,8,2,2,NA,NA,1,3,2,1,1,1,1,2,0,0,1,1,2,1,210,120,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,100,2,NA,NA,NA,NA,1,2,9,2.4e+09,NA,4.2e+08,5.5e+08,NA,NA,NA,NA,NA,"Administration Manager",13,2,"",NA,NA,"",NA,NA,27,3,2017,15,11,1,1,1,NA,NA,2,3,2,0,3.48502707481384,7.36325407028198,9.59115219116211,32
614940,2496,1,1,1,1,1,3,1,22,1,1,1,19,5,2017,9,34,6,1003,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",70,100,0,0,0,2,NA,2003,24,1,2003,20,2,2,"",2,NA,NA,1,1,0,1,5,NA,2,NA,2,NA,NA,2,NA,NA,1,2,2,1,1,"Invoice Printing",2221,90,1e+08,"One Hundred Million",8e+07,1,15,1,30,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,90,90,100,2,2,2,1,1,1,1,100,10,90,2,4,3,1,1,1,1,1,0,1,1,2,4,NA,NA,1,2,-4,2,1,3,"",2,1,3,2,NA,NA,"","",2,"","",2,NA,1,1,1,1,1,90,42,100,0,0,0,100,0,2,NA,NA,NA,NA,"",1,2,NA,NA,2,NA,NA,1,0,20,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,0,1,0,1,2,2,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,0,1,1,1,5,12,5,0,5,0,0,0,0,NA,0,NA,NA,100,2,NA,NA,NA,NA,1,0,4,4e+07,2e+07,4e+06,NA,8e+07,1,15,8e+07,1.5e+08,"Director",4,1,"",NA,NA,"",NA,NA,19,5,2017,10,25,1,1,1,NA,NA,1,1,1,0,10.6189832687378,39.0782165527344,50.8791198730469,1
614941,2514,3,2,1,1,1,3,1,45,3,1,2,20,6,2017,7,53,6,1003,1,1,2,NA,NA,NA,NA,NA,2016,12,31,2,"",50,100,0,0,0,1,25,1994,5,1,1994,17,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,4,2,4,"Installation Services",4540,90,-9,"",-9,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,50,50,2,NA,NA,90,10,100,2,2,1,1,1,1,1,50,50,50,3,2,1,1,1,1,1,2,2,2,3,4,4,NA,NA,3,NA,NA,NA,1,2,"",2,2,3,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,3,100,90,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,11,"Itau",2,2014,-9,24,2,NA,NA,NA,NA,NA,NA,-9,NA,2,2,1,NA,NA,NA,NA,2,2,0,3,0,1,1,2,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,3,3,50,48,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,95,2,NA,NA,NA,NA,0,2,12,-9,NA,-9,NA,NA,NA,NA,NA,NA,"Presidente",11,1,"",NA,NA,"",NA,NA,20,6,2017,8,58,2,4,1,NA,NA,1,2,3,0,3.59291982650757,8.97565269470215,9.03236675262451,11
614942,2560,1,3,2,2,2,4,1,15,1,2,3,9,5,2017,11,57,6,1001,1,1,2,NA,NA,NA,NA,NA,2016,12,31,2,"",30,100,0,0,0,1,30,2011,40,1,2011,5,2,-6,"Brc",1,7,2,1,2,0,5,NA,100000000,1,-9,2,NA,NA,2,NA,NA,1,1,2,1,1,"Cookies",1541,30,7.02e+10,"Seventy Billion Two Hundred Million",3.51e+10,1,10,7,NA,90,0,10,1,2,0,0,2014,0,0,95,5,1,3,2,95,5,95,3,5,4,1,1,1,1,100,15,100,1,5,5,1,1,1,1,2,1,3,3,2,3,1,1,NA,2,-4,2,1,6,"Smuggling",1,1,1,1,1,1,"Healthy Sweet Breads, Tortillas And Cookies","Brand New",1,"Triple Production Capacity With The Acquisition Of Machines","Brand New",1,58500000,2,2,1,1,2,60,168,100,0,0,100,0,0,1,30,2,NA,NA,"",0,1,1,NA,2,NA,NA,0,100,60,40,10,0,50,0,1,2.925e+09,1,-9,4.68e+08,0,NA,100,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,10,"",2,2016,-9,144,1,1,1,2,2,2,-9,4,-9,2,1,NA,NA,2,1,1,2,1,1,4,0,2,NA,NA,1,0,0,NA,1,180,2,1,7,2,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,318,40,120,198,10,20,90,70,40,NA,0,NA,NA,-9,1,100,NA,100,NA,1,3,1,7.02e+09,3.51e+10,7e+08,NA,5e+10,2,20,-9,5.265e+10,"General Manager",5,1,"",NA,NA,"",NA,NA,9,5,2017,12,53,1,1,1,NA,NA,2,3,1,0,3.56239628791809,4.44023180007935,3.8957576751709,30
614943,2605,3,1,1,1,1,3,1,45,3,1,1,2,3,2017,14,30,6,1001,1,1,2,NA,NA,NA,NA,NA,2016,12,31,5,"",90,100,0,0,0,2,NA,1995,7,1,1995,40,2,2,"",2,NA,NA,1,4,-9,-9,-9,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,1,0,6,"Electronic Engineer Consulting Services",4520,60,3.5e+09,"Three Billion Five Hundred Million",-9,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,90,10,1,45,2,60,-9,95,-9,4,2,3,1,1,3,80,0,100,2,4,4,1,1,1,1,0,1,2,4,3,1,NA,NA,5,NA,NA,NA,1,5,"",1,1,3,2,NA,NA,"","",1,"The Training Of The Employeers","Brand New",2,NA,2,2,2,1,1,NA,NA,100,0,0,100,0,0,1,180,2,NA,NA,"",0,1,NA,3e+06,2,NA,NA,0,20,-9,90,0,0,10,0,1,1.6e+08,2,NA,5e+07,90,NA,0,NA,0,NA,0,NA,10,NA,0,NA,2,NA,NA,1,1,1,1,9,"",2,2015,1.5e+08,12,2,NA,NA,NA,NA,NA,NA,1,-9,2,2,1,NA,NA,NA,NA,2,2,2,1,-9,2,NA,NA,1,0,0,NA,1,-9,2,2,NA,NA,1,3,1,1,2,2,1,1,0,0,0,0,2,3,17,13,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,100,1,NA,NA,NA,NA,1,3,9,7e+08,NA,-9,NA,NA,NA,NA,NA,NA,"Co-Owner",12,1,"",NA,NA,"",NA,NA,10,3,2017,18,19,1,3,3,-9,-9,1,1,3,0,5.17205047607422,21.6727981567383,30.0364570617676,5
